season_id,mean,std,competition_id,candidate
2017-2018,0.04986502527198112,0.2296926396692293,eng-premier-league,r1.00-s0.12
2018-2019,0.029706036191212294,0.23995107999813053,eng-premier-league,r1.00-s0.12
2019-2020,0.03087343819859034,0.22443682124886688,eng-premier-league,r1.00-s0.12
2020-2021,0.013565142199892988,0.2069738435911394,eng-premier-league,r1.00-s0.12
2021-2022,0.02359647676792507,0.24857730491112162,eng-premier-league,r1.00-s0.12
2022-2023,0.04122021690710097,0.20264242267548185,eng-premier-league,r1.00-s0.12
2023-2024,0.046945776697684335,0.20702424141359166,eng-premier-league,r1.00-s0.12
2024-2025,0.08336944353102536,0.20522547362608107,eng-premier-league,r1.00-s0.12
2025-2026,0.06312040961421915,0.15670909036572536,eng-premier-league,r1.00-s0.12
2026-2027,0.04903149320750942,0.1627990278979853,eng-premier-league,r1.00-s0.12
2011-2012,0.007874922338293367,0.13840712243702877,eng-championship,level-s0.04-form-s0.10
2012-2013,-0.007471166897699631,0.09216547367978861,eng-championship,level-s0.04-form-s0.10
2013-2014,0.009407774336525456,0.12992721523713327,eng-championship,level-s0.04-form-s0.10
2014-2015,0.018797889837100804,0.1454739395166734,eng-championship,level-s0.04-form-s0.10
2015-2016,0.01959313470864391,0.1363735966680108,eng-championship,level-s0.04-form-s0.10
2016-2017,0.009203339459981768,0.12102448817455688,eng-championship,level-s0.04-form-s0.10
2017-2018,0.013468208232734341,0.14326268928257707,eng-championship,level-s0.04-form-s0.10
2018-2019,0.008589133359011855,0.14191565540617365,eng-championship,level-s0.04-form-s0.10
2019-2020,0.020121485358477853,0.11941657426128396,eng-championship,level-s0.04-form-s0.10
2020-2021,0.010647965171137384,0.14126343330955934,eng-championship,level-s0.04-form-s0.10
2021-2022,0.001674259673558922,0.14966913073702148,eng-championship,level-s0.04-form-s0.10
2022-2023,-0.004378515333442266,0.1322964260365247,eng-championship,level-s0.04-form-s0.10
2023-2024,-0.002978132392473983,0.1490761144428084,eng-championship,level-s0.04-form-s0.10
2024-2025,-0.002431421492632068,0.14320109147896035,eng-championship,level-s0.04-form-s0.10
2025-2026,-0.013515173757192455,0.13401111820878547,eng-championship,level-s0.04-form-s0.10
2026-2027,-0.0016363743105015796,0.12345158133229595,eng-championship,level-s0.04-form-s0.10
2011-2012,0.006778681279699055,0.1460295592969167,eng-championship,level-s0.04-form-s0.15
2012-2013,-0.0069882182739940115,0.10244253710934995,eng-championship,level-s0.04-form-s0.15
2013-2014,0.010686518137696742,0.1453224945361218,eng-championship,level-s0.04-form-s0.15
2014-2015,0.017941434372917023,0.16428635163070385,eng-championship,level-s0.04-form-s0.15
2015-2016,0.019577565372233537,0.14930050389383032,eng-championship,level-s0.04-form-s0.15
2016-2017,0.01106395427623307,0.13093123847573043,eng-championship,level-s0.04-form-s0.15
2017-2018,0.015045288939251,0.16224555056207035,eng-championship,level-s0.04-form-s0.15
2018-2019,0.008610244328141644,0.1554344516103579,eng-championship,level-s0.04-form-s0.15
2019-2020,0.019885976437452213,0.14404538153931812,eng-championship,level-s0.04-form-s0.15
2020-2021,0.009421708944472912,0.15672783177708555,eng-championship,level-s0.04-form-s0.15
2021-2022,0.00130746980214776,0.16822146663847246,eng-championship,level-s0.04-form-s0.15
2022-2023,-0.0033099550498002415,0.1452404419343494,eng-championship,level-s0.04-form-s0.15
2023-2024,-0.0017520865703093593,0.1565705795152392,eng-championship,level-s0.04-form-s0.15
2024-2025,-0.0008986451353386002,0.15092950272313274,eng-championship,level-s0.04-form-s0.15
